,Event,Section,round,color,Oponent USCF,Oponent name,Rating,Result
19,12TH ANNUAL BOSTON CHESS CONGRESS!,UNDER 2100 SECTION,3,B,10031443,MATTHEW DEREK MEREDITH,2004 => 2000 (R),W
20,HERB HEALY 2024,RATED,2,W,15922026,FRANKLIN PHILLIP LEWIS,2001 => 2001 (R),D
21,BLACK DIAMOND PREMIER,OPEN,1,B,15844061,ALEXANDER MENG,2086 => 2102 (R),L
22,BLACK DIAMOND PREMIER,OPEN,4,B,15844061,ALEXANDER MENG,2086 => 2102 (R),D
23,HARRY NELSON PILLSBURY MEMORIAL,OPEN,3,B,30264362,SHAWN XU,2008 => 1992 (R),D
24,HARRY NELSON PILLSBURY MEMORIAL,OPEN,4,W,15922026,FRANKLIN PHILLIP LEWIS,2028 => 2001 (R),W
25,4TH BOSTON ELITE THANKSGIVING FIDE,PREMIER,4,B,10120560,MICHAEL P CAREY,2020 => 2000 (R),D
26,4TH BOSTON ELITE THANKSGIVING FIDE,PREMIER,5,W,15610873,MICHAEL UWAKWE,2038 => 1997 (R),W
27,4TH BOSTON ELITE THANKSGIVING FIDE,PREMIER,6,B,15922026,FRANKLIN PHILLIP LEWIS,2040 => 2028 (R),L
28,BCF FALL FESTIVAL,OPEN,1,W,15383635,KRISHNA SAKETH MUTNURI,2013 => 1973 (R),W
29,BCF FALL FESTIVAL,OPEN,4,B,17159983,CHENXUAN LING,2087 => 2112 (R),L
30,BCF FALL FESTIVAL,OPEN,6,W,14958088,DAVID KATSMAN,2065 => 2064 (R),D
2,2025 WORLD AMATEUR TEAM TOURNAMENT,WORLD AMATEUR TEAM 2025,6,W,17048806,KYLE Q DONG,2169 => 2162 (R),D
3,2024 U.S. MASTERS CHESS CHAMPIONSHIP,2024 US MASTERS,5,W,15335115,ALEX ZHAO,2167 => 2127 (R),W
4,BIG MONEY SWISS,PLAY UP CHALLENGE,3,B,13679247,ANTON BARASH,2196 => 2187 (R),W
5,54TH ANNUAL CONTINENTAL OPEN,PREMIER,6,B,17279963,PRIYANSH GARG,2198 => 2199 (R),D
6,52ND ANNUAL WORLD OPEN,UNDER 2200,3,B,15336543,ZACHARY ISAAC SNOW II,2157 => 2135 (R),D
7,52ND ANNUAL WORLD OPEN,UNDER 2200,4,W,15502462,JESSICA HYATT,2181 => 2182 (R),W
8,52ND ANNUAL WORLD OPEN,UNDER 2200,5,B,10433592,ARIEL S LEVI,2128 => 2107 (R),W
9,52ND ANNUAL WORLD OPEN,UNDER 2200,6,W,14906004,DANIEL BELENKY,2101 => 2164 (R),L
10,52ND ANNUAL WORLD OPEN,UNDER 2200,7,W,13194910,HENRY CONTRERAS,2159 => 2168 (R),W
11,52ND ANNUAL WORLD OPEN,UNDER 2200,8,B,12930159,OLIVER P LOMBARDI,2128 => 2148 (R),D
12,52ND ANNUAL WORLD OPEN,UNDER 2200,9,W,15560438,VICTOR FENG,2125 => 2125 (R),W
13,BCF BIG MONEY SWISS,OPEN,3,W,15794580,JOAQUIN A. CARLSON,2100 => 2106 (R),D
14,PLAY UP CHALLENGE,EVERYBODY,1,B,10146712,J TIMOTHY SAGE,2126 => 2119 (R),W
15,32ND MASSACHUSETTS G-60 CHAMPIONSHI,CHAMPIONSHIP,1,W,17159983,CHENXUAN LING,2126 => 2108 (R),W
16,BIG MONEY SWISS,OPEN,3,B,13679247,ANTON BARASH,2198 => 2200 (R),L
17,HERB HEALY 2024,RATED,3,B,30200342,KATERYNA ODNOROZHENKO,2157 => 2142 (R),W
18,HARRY NELSON PILLSBURY MEMORIAL,OPEN,1,B,10146712,J TIMOTHY SAGE,2137 => 2131 (R),L
19,4TH BOSTON ELITE THANKSGIVING FIDE,SIDE GAMES,1,W,14016566,VICTOR SAWHNEY-DURAN,2159 => 2141 (R),W
20,88TH GREATER BOSTON OPEN,U2200,1,B,12780533,SERGEY VERTKIN,2174 => 2165 (R),L
2,2025 WORLD AMATEUR TEAM TOURNAMENT,WORLD AMATEUR TEAM 2025,5,B,10084369,JOHN RIDDELL,2200 => 2200 (R),W
3,2024 U.S. MASTERS CHESS CHAMPIONSHIP,2024 US MASTERS,4,B,30344121,JEAN MARCO CRUZ,2291 => 2309 (R),L
4,2024 U.S. MASTERS CHESS CHAMPIONSHIP,2024 US MASTERS,7,W,14333301,MICHAEL TAKAHASHI,2243 => 2223 (R),W
5,2024 U.S. MASTERS CHESS CHAMPIONSHIP,2024 US MASTERS,8,B,16196601,CARTER HO,2270 => 2274 (R),D
6,2024 U.S. MASTERS CHESS CHAMPIONSHIP,2024 US MASTERS,9,W,16396413,ELBERT FANG,2227 => 2235 (R),L
7,BCF BIG MONEY SWISS,OPEN,2,B,12846607,ANDREW HOY,2220 => 2221 (R),D
8,92ND MASSACHUSETTS OPEN,CHAMPIONSHIP,5,W,13679247,ANTON BARASH,2207 => 2184 (R),D
9,92ND MASSACHUSETTS OPEN,CHAMPIONSHIP,6,W,12167330,LAWYER TIMES,2200 => 2200 (R),L
10,32ND MASSACHUSETTS G-60 CHAMPIONSHI,CHAMPIONSHIP,2,B,12740272,ALEJANDRO FELIX BOTTA,2216 => 2194 (R),W
11,BCF SPRING FESTIVAL,OPEN,5,B,12846607,ANDREW HOY,2200 => 2200 (R),L
12,BIG MONEY SWISS,OPEN,4,W,14361257,SURAJ RAMANATHAN,2297 => 2287 (R),D
13,BLACK DIAMOND PREMIER,OPEN,3,W,12846607,ANDREW HOY,2213 => 2200 (R),W
2,2025 WORLD AMATEUR TEAM TOURNAMENT,WORLD AMATEUR TEAM 2025,4,W,12132080,DANNY EDELMAN,2372 => 2376 (R),L
3,2024 U.S. MASTERS CHESS CHAMPIONSHIP,2024 US MASTERS,1,W,15263943,AVI HARRISON KAPLAN,2379 => 2412 (R),L
4,2024 U.S. MASTERS CHESS CHAMPIONSHIP,2024 US MASTERS,3,W,16126281,DONALD JOHNSON,2300 => 2328 (R),L
5,2024 U.S. MASTERS CHESS CHAMPIONSHIP,2024 US MASTERS,6,B,14833734,DANIEL GIRSH,2345 => 2338 (R),L
6,BIG MONEY SWISS,PLAY UP CHALLENGE,1,B,30698398,MIKAYEL MKRTCHYAN,2335 => 2330 (R),W
7,54TH ANNUAL CONTINENTAL OPEN,PREMIER,7,B,14023940,JOSEPH CHENG-YUE WAN,2341 => 2352 (R),L
8,PLAY UP CHALLENGE,EVERYBODY,2,W,16386271,MAURO AMPIE,2350 => 2349 (R),D
9,PLAY UP CHALLENGE,EVERYBODY,4,W,30698398,MIKAYEL MKRTCHYAN,2326 => 2327 (R),L
10,92ND MASSACHUSETTS OPEN,CHAMPIONSHIP,3,W,16386271,MAURO AMPIE,2354 => 2350 (R),W
11,32ND MASSACHUSETTS G-60 CHAMPIONSHI,CHAMPIONSHIP,3,W,16434545,RAJESH SHANMUGASUNDARAM,2347 => 2352 (R),L
12,32ND MASSACHUSETTS G-60 CHAMPIONSHI,CHAMPIONSHIP,4,B,30698398,MIKAYEL MKRTCHYAN,2321 => 2326 (R),L
13,HERB HEALY 2024,RATED,4,W,10141591,JONATHAN YEDIDIA,2368 => 2366 (R),L
14,BCF FALL FESTIVAL,OPEN,2,B,16379802,RYAN SUN,2319 => 2326 (R),L
2,BIG MONEY SWISS,PLAY UP CHALLENGE,2,W,12513936,ALEXANDER IVANOV,2453 => 2455 (R),L
3,PLAY UP CHALLENGE,EVERYBODY,3,B,12566496,YAACOV NOROWITZ,2491 => 2492 (R),L
2,BCF SPRING FESTIVAL,OPEN,2,B,12513936,ALEXANDER IVANOV,2503 => 2503 (R),L
2,54TH ANNUAL CONTINENTAL OPEN,PREMIER,1,W,14958890,FIDEL CORRALES JIMENEZ,2666 => 2670 (R),L
