,Event,Section,round,color,Oponent USCF,Oponent name,Rating,Result
16,NEW ENGLAND GRAND PRIX INAUGURAL EV,PREMIER (1600+)/U2125,3,W,30173640,HAYDEN SAMUEL COLLINS,1787 => 1794 (R),W
17,NOVEMBER 4 QUADS,QUAD 3,2,B,12879249,RAJDEEP SHARMA,1727 => 1740 (R),D
18,NOVEMBER 4 QUADS,QUAD 3,3,W,14490692,BRADLEY MARK WORKMAN LEAVITT,1736 => 1828 (R),L
19,88TH GREATER BOSTON OPEN,U2200,4,B,30020380,WILLIAM WU,1723 => 1755 (R),L
20,OCTOBER QUADS,QUAD 2,3,W,14490692,BRADLEY MARK WORKMAN LEAVITT,1721 => 1705 (R),D
21,BLACK DIAMOND PREMIER,U2100,2,W,15922947,ETHAN POWERS,1707 => 1747 (R),L
22,BLACK DIAMOND PREMIER,U2100,4,W,16939253,MICHAEL MORTON,1785 => 1778 (R),D
23,$15 OPEN AUG,OPEN,3,W,30036635,ALBERT DONG,1718 => 1726 (R),W
24,AUGUST QUADS,QUAD 3,1,W,16966603,EVAN SHI,1703 => 1645 (R),W
25,72ND NEW HAMPSHIRE OPEN,UNDER 1950,3,B,13865400,ERIC M HILHORST,1759 => 1767 (R),L
26,91ST MASSACHUSETTS OPEN,UNDER 2100,2,B,30658613,SHAWN BARRY,1741 => 1716 (R),D
27,91ST MASSACHUSETTS OPEN,UNDER 2100,6,W,16096060,JERICHO D. CARLSON,1731 => 1729 (R),D
28,BILLERICA FEBRUARY SWISS 2023,OPEN,4,W,11015328,MICHAEL URBONAS,1738 => 1720 (R),L
29,125TH RHODE ISLAND OPEN CHESS TOURNAMENT,OPEN,4,W,15263723,SOPHIA ZADA ROSENHOLTZ,1730 => 1700 (R),D
30,11TH ANNUAL BOSTON CHESS CONGRESS!,UNDER 1900 SECTION,1,B,12440061,MICHAEL F MCDERMOTT SR.,1796 => 1774 (R),D
31,11TH ANNUAL BOSTON CHESS CONGRESS!,UNDER 1900 SECTION,3,B,30245890,JAMES CHRISTOPHER MCCOY,1783 => 1854 (R),L
32,11TH ANNUAL BOSTON CHESS CONGRESS!,UNDER 1900 SECTION,5,B,12699861,BENJAMIN MARINELLI,1704 => 1662 (R),L
33,BILLERICA CHESS CLUB CH 2022- CLUB,OPEN,3,W,12350410,JEFFREY LAWRENCE CARUSO,1734 => 1700 (R),W
34,BILLERICA OCTOBER SWISS 2022- OPEN,OPEN,2,W,14902922,D. G. BIRD,1737 => 1723 (R),L
35,87TH GREATER BOSTON OPEN,U1900,1,B,30173640,HAYDEN SAMUEL COLLINS,1715 => 1690 (R),L
36,BILLERICA AUGUST SWISS 2022- OPEN,OPEN,1,W,12350410,JEFFREY LAWRENCE CARUSO,1762 => 1724 (R),D
37,BILLERICA AUGUST SWISS 2022- OPEN,OPEN,2,B,12877246,DAVID W MARTIN,1784 => 1770 (R),D
38,BILLERICA JULY SWISS 2022,OPEN,4,W,12877246,DAVID W MARTIN,1728 => 1729 (R),L
39,BILLERICA JUNE SWISS 2022- OPEN,OPEN,2,W,16312814,KAUSTUBH KISLAY,1727 => 1731 (R),L
2,5TH_BOSTON_ELITE_THANKSGIVING_FIDE_,PREMIER,4,B,16715512,NATHAN KLEMPF,1802 => 1796 (R),D
3,ORIGAMI OPEN,WASHI (1700+USCF) FIDE RATED!,2,W,14490451,ISAAC VEGA,1811 => 1801 (R),W
4,89TH GREATER BOSTON OPEN,U2200,2,B,30302734,SERGEY MALININ,1883 => 1866 (R),W
5,OCTOBER QUADS,QUAD 1,2,B,30036635,ALBERT DONG,1851 => 1821 (R),W
6,BIG MONEY SWISS,OPEN,2,B,14490692,BRADLEY MARK WORKMAN LEAVITT,1849 => 1847 (R),W
7,83RD NEW ENGLAND OPEN,CHAMPIONSHIP,2,B,12447193,CHRISTOPHER F POTTS,1821 => 1779 (R),W
8,54TH ANNUAL CONTINENTAL OPEN,UNDER 2100,2,B,30773001,RYAN ZHENG,1832 => 1826 (R),L
9,54TH ANNUAL CONTINENTAL OPEN,UNDER 2100,3,W,12511207,PAUL IVANOVSKIS,1809 => 1845 (R),L
10,54TH ANNUAL CONTINENTAL OPEN,UNDER 2100,7,W,30045327,LEQI HAN,1830 => 1847 (R),D
11,BCF BIG MONEY SWISS,OPEN,2,W,31309737,DANIEL N RAMAKRISHNA,1848 => 1870 (R),L
12,92ND MASSACHUSETTS OPEN,CHAMPIONSHIP,4,B,30081108,ELIZABETH ZHOU,1803 => 1802 (R),W
13,92ND MASSACHUSETTS OPEN,CHAMPIONSHIP,6,B,16096060,JERICHO D. CARLSON,1842 => 1856 (R),L
14,1ST WARNER OPEN,PREMIER (1600+),2,B,30429367,SIMON PAYNE,1837 => 1820 (R),W
15,1ST WARNER OPEN,PREMIER (1600+),4,W,30173640,HAYDEN SAMUEL COLLINS,1832 => 1845 (R),W
16,BIG MONEY SWISS,OPEN,2,B,12432059,PAUL A MISHKIN,1800 => 1800 (R),W
17,NASHUA GRAND PRIX TORNADO,PREMIER (1600+),4,W,30258050,FELIX WU,1803 => 1780 (R),W
18,DECEMBER QUADS,QUAD 1,1,W,12432059,PAUL A MISHKIN,1800 => 1800 (R),W
19,DECEMBER QUADS,QUAD 1,2,B,12454998,STEPHEN GRADIJAN,1860 => 1869 (R),W
20,DECEMBER QUADS,QUAD 1,3,W,14490692,BRADLEY MARK WORKMAN LEAVITT,1828 => 1813 (R),W
21,BCF FALL FESTIVAL,OPEN,5,B,30221502,ZACHARY PAN,1865 => 1884 (R),L
22,NOVEMBER 4 QUADS,QUAD 3,1,W,12454998,STEPHEN GRADIJAN,1844 => 1800 (R),W
23,$15 OPEN OCT,OPEN,3,W,13958197,DAVID MCCABE,1897 => 1885 (R),W
24,OCTOBER QUADS,QUAD 2,2,W,30359466,CHARLIE CRESWELL,1852 => 1847 (R),D
25,FALL EQUINOX SWISS,OPEN,3,W,17088887,ALEXANDER A GANIN,1875 => 1852 (R),W
26,$15 OPEN AUG,OPEN,4,B,15718966,RANJAN DEY,1872 => 1868 (R),W
27,91ST MASSACHUSETTS OPEN,UNDER 2100,4,B,15922026,FRANKLIN PHILLIP LEWIS,1868 => 1873 (R),L
28,91ST MASSACHUSETTS OPEN,UNDER 2100,5,B,10540518,ROBERT HUNTINGTON,1800 => 1800 (R),L
29,LOUIS GIARRUSSO CENTENNIAL CHAMPION,OPEN,1,W,15187544,SAMUEL FRANCIS BRANDZEN,1897 => 1876 (R),D
30,31ST MASSACHUSETTS G/60 CHAMPIONSHIP,U2000,1,B,12844754,MATTHEW HERBERT FREEMAN,1880 => 1899 (R),L
31,9TH QUEEN CITY TORNADO,OPEN,1,W,16099404,HRISHIKESH SAI VEDULA,1864 => 1867 (R),L
32,9TH QUEEN CITY TORNADO,OPEN,4,B,14522024,PHU SI VO,1847 => 1886 (R),L
33,11TH ANNUAL BOSTON CHESS CONGRESS!,UNDER 1900 SECTION,4,W,12522524,AMES ABBOT,1805 => 1780 (R),L
34,BILLERICA CHESS CLUB CH 2022- CLUB,OPEN,4,B,12454998,STEPHEN GRADIJAN,1801 => 1823 (R),L
35,3RD_BOSTON_ELITE_THANKSGIVING_OPEN_,2_U2000,2,B,12454998,STEPHEN GRADIJAN,1873 => 1833 (R),L
36,BILLERICA OCTOBER SWISS 2022- OPEN,OPEN,4,W,12454998,STEPHEN GRADIJAN,1889 => 1873 (R),L
2,BLACK DIAMOND PREMIER,PREMIER,1,B,32008093,FEDERICO SANTONI,1997 => 2009 (R),D
3,HARRY NELSON PILLSBURY MEMORIAL,MAJOR,2,B,17182781,JIANDA LIU,1922 => 1935 (R),L
4,5TH_BOSTON_ELITE_THANKSGIVING_FIDE_,PREMIER,2,B,30313152,LACEY WANG,1922 => 1929 (R),D
5,5TH_BOSTON_ELITE_THANKSGIVING_FIDE_,PREMIER,3,W,30258050,FELIX WU,1991 => 1970 (R),D
6,5TH_BOSTON_ELITE_THANKSGIVING_FIDE_,PREMIER,5,W,16237733,YUZE LUKE JI,1943 => 1931 (R),W
7,FALL FESTIVAL,OPEN,4,B,15718966,RANJAN DEY,1908 => 1903 (R),D
8,NOVEMBER QUADS,QUAD 2,1,W,10013721,TOMAS GIRNIUS,1917 => 1900 (R),W
9,NOVEMBER QUADS,QUAD 2,2,B,16237733,YUZE LUKE JI,1927 => 1943 (R),D
10,NOVEMBER QUADS,QUAD 2,3,W,30644252,CARTER JAY ZSITTNIK,1929 => 1931 (R),D
11,13TH ANNUAL HARTFORD OPEN!,MAJOR SECTION!,5,B,16543002,RAYHAN RIAZ,1977 => 1971 (R),D
12,89TH GREATER BOSTON OPEN,U2200,3,W,30214553,JERRY CHEN,1927 => 1943 (R),D
13,89TH GREATER BOSTON OPEN,U2200,4,B,16237733,YUZE LUKE JI,1916 => 1927 (R),W
14,OCTOBER QUADS,QUAD 1,1,W,30429367,SIMON PAYNE,1915 => 1932 (R),L
15,54TH ANNUAL CONTINENTAL OPEN,UNDER 2100,6,W,30650992,LUKE SHIN,1932 => 1932 (R),D
16,QUADS,QUAD 2-3,1,B,30644252,CARTER JAY ZSITTNIK,1977 => 1937 (R),W
17,QUADS,QUAD 2-3,3,W,16237733,YUZE LUKE JI,1913 => 1920 (R),W
18,BCF BIG MONEY SWISS,OPEN,1,B,16237733,YUZE LUKE JI,1923 => 1893 (R),W
19,BCF BIG MONEY SWISS,OPEN,4,B,16880573,BOHAN WANG,1933 => 1953 (R),L
20,NEW ENGLAND CLASS CHAMPIONSHIP,MASTER/EXPERT,5,B,30158113,FRANK ZHONGTIAN CAO,1909 => 1920 (R),L
21,JUNE QUADS,QUAD 2,1,B,16792584,SHWAAS PATIL,1941 => 1943 (R),D
22,JUNE QUADS,QUAD 2,2,W,15214147,HOLDEN CHALFANT,1977 => 2021 (R),L
23,JUNE QUADS,QUAD 2,3,W,16880573,BOHAN WANG,1993 => 1950 (R),W
24,BARRY S. SPIEGEL CUP,ELEMENTARY SCHOOL,2,W,30221502,ZACHARY PAN,1945 => 1930 (R),D
25,BARRY S. SPIEGEL CUP,ELEMENTARY SCHOOL,3,B,30158113,FRANK ZHONGTIAN CAO,1944 => 1935 (R),D
26,1ST PENGUIN FESTIVAL,EMPEROR (1600+ USCF),3,B,30221502,ZACHARY PAN,1926 => 1939 (R),L
27,BIG MONEY SWISS,OPEN,3,W,30359466,CHARLIE CRESWELL,1987 => 1955 (R),W
28,WINTER TEAM CHALLENGE,U1800,2,W,15922026,FRANKLIN PHILLIP LEWIS,1989 => 1973 (R),L
29,WINTER TEAM CHALLENGE,U1800,3,W,15383635,KRISHNA SAKETH MUTNURI,1997 => 1985 (R),D
30,HARRY NELSON PILLSBURY MEMORIAL,OPEN,2,W,14159528,MAXWELL HELLER BENNETT,1940 => 1916 (R),W
31,HARRY NELSON PILLSBURY MEMORIAL,OPEN,3,B,16880573,BOHAN WANG,1938 => 1908 (R),W
32,HARRY NELSON PILLSBURY MEMORIAL,OPEN,4,B,15383635,KRISHNA SAKETH MUTNURI,1973 => 1985 (R),D
33,BCF FALL FESTIVAL,OPEN,4,W,16471866,OSKAR ZOFFER,1952 => 1947 (R),D
34,2023 NH AMATEUR CHAMPIONSHIP,CHAMPIONSHIP,2,W,30264362,SHAWN XU,1927 => 1950 (R),L
35,BILLERICA CHESS CLUB AUGUST 2023,OPEN,2,B,12223060,FREDERICK KEMP PEARSON,1982 => 1980 (R),L
36,91ST MASSACHUSETTS OPEN,UNDER 2100,1,W,15214147,HOLDEN CHALFANT,1953 => 1935 (R),L
37,BILLERICA MARCH SWISS 2023,OPEN,4,B,30299274,DEJAN SKRCHESKI,1940 => 1934 (R),L
38,9TH QUEEN CITY TORNADO,OPEN,3,B,16552308,PRAGYAN SRIRAM,1940 => 1926 (R),W
39,BILLERICA JANUARY SWISS 2023,OPEN,2,W,12223060,FREDERICK KEMP PEARSON,1926 => 1900 (R),W
40,BILLERICA CHESS CLUB CH 2022- CLUB,OPEN,1,W,12481292,JOHN P VAUGHAN,1915 => 1900 (R),D
41,BILLERICA OCTOBER SWISS 2022- OPEN,OPEN,1,B,12481292,JOHN P VAUGHAN,1937 => 1915 (R),W
