,Event,Section,round,color,Oponent USCF,Oponent name,Rating,Result
9,SUMMIT SCHOOL OF CHESS #9,OPEN,1,B,10357519,RICHARD R ROLOFF,1800 => 1800 (R),D
2,ARIZONA PRESIDENTS DAY CLASSIC,PREMIER (1800 AND UP),3,W,17300215,WALDEN LAMBERT,1953 => 1922 (R),W
3,DCC TRIBUTE TO MLK 2025,PREMIER (+1600 USCF),1,B,16746206,GRAYSON MANUEL,1906 => 1937 (R),L
4,DCC TRIBUTE TO MLK 2025,PREMIER (+1600 USCF),4,B,31167718,EVAN MCCORMICK,1901 => 1839 (R),W
5,DCC DECEMBER TUESDAYS 2024,PREMIER (1700+ OR UNRATED),3,W,30672143,AUSTIN POWELL,1931 => 1911 (R),W
6,DCC FALL CLASSIC 2024 NCW,PREMIER (+1600 USCF),1,W,12459346,KEITH JAY OXMAN,1909 => 1900 (R),W
7,2024 COLORADO OPEN,CHAMPIONSHIP,2,B,14470112,DANIEL RUVINS,1917 => 1877 (R),W
8,SUMMIT SCHOOL OF CHESS #1,OPEN,1,,14736983,LUIS A JIMENEZ,1959 => 1918 (R),W
2,ARIZONA PRESIDENTS DAY CLASSIC,PREMIER (1800 AND UP),4,B,30351543,TIANXIANG CARLOS YU,2032 => 2029 (R),L
3,DCC FALL CLASSIC 2024 NCW,PREMIER (+1600 USCF),2,B,13072431,NICKOLAS PETERSEN,2021 => 2038 (R),L
2,ARIZONA PRESIDENTS DAY CLASSIC,PREMIER (1800 AND UP),1,B,17044192,JAKE V SENCZAKOWICZ-GIBO,2124 => 2128 (R),L
2,2024 COLORADO OPEN,CHAMPIONSHIP,3,B,14692997,GRIFFIN THOMAS MCCONNELL,2237 => 2219 (R),L
3,SUMMIT SCHOOL OF CHESS #1,OPEN,4,,12884217,JAMES NEAL II,2207 => 2200 (R),L
